etotapx4,etotapx*1000,bls_urbn,cutenure,educ_ref,inclass,marital1,region,vehq,fam_size,fincatax,fincatax*1000,age_ref,num_auto,renteqvx,inc_rank,no_earnr
10.189633,10189.633,1,2,12,8,1,1,2,5,72,72000,35,1,993,0.6787,2
5.642333,5642.333,1,1,11,7,1,4,1,4,40,40000,43,0,2200,0.4569,1
13.9408,13940.8,1,1,15,8,1,3,2,2,62.589,62589,68,1,2200,0.6086,0
3.304467,3304.467,1,2,11,5,2,1,1,1,21.131,21131,87,1,600,0.2452,0
10.199167,10199.167,1,1,10,8,1,1,0,6,50,50000,34,0,2000,0.5498,1
5.055467,5055.467,1,2,15,9,3,2,1,1,169.779,169779,82,1,1600,0.9203,0
12.706333,12706.333,2,1,13,9,1,3,6,4,107.15,107150,41,0,897,0.8565,2
10.6535,10653.5,1,1,15,9,1,3,2,3,80,80000,35,2,1000,0.7547,2
6.343167,6343.167,1,2,14,8,1,4,2,6,69,69000,46,1,2856,0.6844,2
8.565,8565,1,2,12,9,1,4,6,3,64.546,64546,28,1,800,0.6978,2
7.906633,7906.633,1,1,13,6,1,3,2,3,37.886,37886,29,0,900,0.4105,2
9.329,9329,1,2,13,6,3,3,2,1,35.55,35550,59,0,500,0.4106,1
3.314,3314,1,1,13,3,3,2,2,2,12.784,12784,58,1,550,0.1308,0
12.465333,12465.333,1,1,14,8,1,4,3,6,59.55,59550,25,1,1800,0.6097,3
8.1178,8117.8,1,2,12,4,1,4,3,5,17,17000,48,1,1500,0.1919,1
36.599747,36599.747,1,2,16,9,1,1,1,2,352.938,352938,54,1,5039,0.9971,2
3.339833,3339.833,1,1,12,3,3,1,4,1,11.409,11409,49,1,500,0.1475,1
7.397467,7397.467,1,2,12,6,1,3,2,4,30.8,30800,36,0,672,0.3332,2
1.990167,1990.167,1,2,13,6,3,3,1,1,34,34000,55,0,675,0.3891,1
18.8425,18842.5,1,1,15,6,3,1,0,1,30,30000,31,0,2200,0.3481,1
15.03021,15030.21,1,1,17,9,1,2,3,2,122.7,122700,30,1,1200,0.8862,2
5.216467,5216.467,1,1,12,4,3,1,1,2,17.861,17861,62,1,850,0.2042,0
6.271467,6271.467,1,1,14,7,5,2,3,1,39.962,39962,30,1,800,0.4921,1
20.5885,20588.5,1,1,11,9,1,4,3,4,105.94,105940,52,1,1200,0.8911,2
16.843667,16843.667,1,1,16,9,1,2,2,4,147.229,147229,36,0,2500,0.9539,2
16.329167,16329.167,1,1,15,9,1,3,3,2,138.17,138170,50,2,2000,0.947,2
10.485167,10485.167,1,1,12,8,1,2,2,4,55,55000,36,1,1000,0.5905,1
15.629833,15629.833,1,1,15,9,5,1,2,2,139.162,139162,42,1,1500,0.913,2
19.186,19186,1,1,16,9,1,3,3,2,104.572,104572,54,0,2000,0.8812,2
5.955333,5955.333,2,1,10,6,1,2,0,8,37.224,37224,36,0,362,0.4402,1
4.010633,4010.633,1,2,10,6,3,3,3,1,33.72,33720,67,0,500,0.4069,1
24.9545,24954.5,1,1,13,9,1,2,2,5,140,140000,37,1,2900,0.917,2
8.798733,8798.733,1,1,13,8,1,3,2,4,55.1,55100,38,0,1200,0.5987,1
10.064,10064,1,1,15,9,1,1,4,8,73.279,73279,34,0,1300,0.8082,1
5.223633,5223.633,1,2,14,7,2,4,0,1,49.789,49789,78,0,600,0.5464,0
6.151833,6151.833,1,2,15,8,3,4,0,2,60,60000,54,0,5039,0.6314,1
12.4085,12408.5,1,1,15,9,1,4,2,2,111.625,111625,41,2,1400,0.8604,2
2.065667,2065.667,1,2,13,3,5,4,0,1,14.448,14448,58,0,350,0.1558,0
9.510333,9510.333,1,1,16,9,5,1,2,2,71.042,71042,32,0,1000,0.7603,2
10.627267,10627.267,1,1,12,9,1,1,2,2,78.598,78598,77,2,2300,0.7622,0
12.7752,12775.2,1,1,15,9,1,1,2,4,75.4,75400,43,2,2179,0.7225,1
13.798543,13798.543,1,1,15,9,1,4,3,2,60,60000,60,1,1500,0.6292,1
1.797467,1797.467,1,2,11,2,2,3,1,1,5.692,5692,87,1,925,0.0481,0
35.069933,35069.933,1,1,16,9,1,3,3,6,96.404,96404,49,1,2500,0.9815,2
1.013633,1013.633,2,2,13,3,3,3,1,1,14.199,14199,87,0,603,0.1534,0
9.549,9549,1,1,15,9,1,3,2,2,73.638,73638,29,1,1000,0.7613,2
10.92,10920,1,1,15,9,1,2,5,6,123.6,123600,42,4,400,0.8903,4
41.053933,41053.933,1,2,15,9,1,3,4,2,162.279,162279,87,3,900,0.8858,1
14.361833,14361.833,1,1,13,9,1,3,2,5,148.73,148730,38,1,1200,0.9229,2
16.0648,16064.8,1,1,16,9,1,1,2,3,110.716,110716,69,2,2000,0.8787,1
15.073667,15073.667,1,1,15,9,1,2,2,4,67.381,67381,69,2,1200,0.7017,2
8.7862,8786.2,1,1,12,6,1,3,3,2,38.66,38660,62,2,1200,0.4042,1
4.951733,4951.733,1,1,15,8,3,3,1,1,17.279,17279,67,1,1500,0.1962,1
8.5576,8557.6,1,2,15,8,1,3,2,2,52.164,52164,70,2,1200,0.5627,0
13.410943,13410.943,1,1,15,9,1,3,6,4,172.367,172367,53,4,1265,0.9565,3
18.012267,18012.267,1,1,16,9,1,1,0,2,103.998,103998,67,0,2073,0.8489,0
9.702267,9702.267,2,2,13,5,1,3,5,2,26.859,26859,69,1,500,0.3161,1
13.5408,13540.8,1,1,15,6,1,4,2,1,36.012,36012,69,0,1200,0.4226,0
9.513833,9513.833,1,1,13,9,1,2,2,3,59.172,59172,29,1,1650,0.7388,2
4.618667,4618.667,1,2,15,9,1,2,2,2,110,110000,57,0,500,0.8643,2
15.516967,15516.967,1,1,12,9,1,1,4,6,87.2,87200,34,3,1500,0.7851,2
30.751,30751,1,2,13,9,5,2,1,1,138.083,138083,59,1,2000,0.9802,0
4.947167,4947.167,2,2,10,9,2,2,3,1,43.999,43999,82,1,700,0.5149,1
5.436,5436,1,2,14,6,3,1,3,2,42.72,42720,53,1,1200,0.4243,1
8.544833,8544.833,1,1,13,8,1,2,4,3,59,59000,27,1,350,0.6213,2
6.256167,6256.167,1,1,13,7,3,3,0,1,39.911,39911,61,0,700,0.5003,1
5.001333,5001.333,1,1,15,6,5,3,1,1,37.8,37800,42,0,1000,0.4196,1
13.609667,13609.667,1,1,13,9,1,2,2,2,73.103,73103,62,0,1200,0.7342,2
38.199067,38199.067,1,1,13,7,5,3,1,2,45.5,45500,44,1,950,0.5135,1
8.852567,8852.567,1,2,15,9,1,3,6,2,102.199,102199,59,0,1500,0.8448,1
4.019633,4019.633,1,2,13,6,2,4,2,1,39.114,39114,71,1,835,0.4517,0
9.348667,9348.667,1,1,13,6,4,1,1,5,25.98,25980,38,1,900,0.4044,1
4.066333,4066.333,2,1,10,6,1,2,1,4,34.057,34057,27,0,150,0.4142,1
5.449333,5449.333,1,1,13,2,3,3,1,1,11.657,11657,52,0,800,0.0845,1
59.498876,59498.876,1,1,15,9,1,4,3,2,315.004,315004,53,2,2400,0.9665,2
5.9461,5946.1,1,2,15,5,1,2,2,2,24.694,24694,75,2,1700,0.2915,0
13.162833,13162.833,1,1,16,9,1,4,1,3,70,70000,34,1,1000,0.6919,2
11.4725,11472.5,1,2,12,7,5,2,3,1,45,45000,53,1,250,0.5085,1
6.057833,6057.833,1,1,16,7,5,1,1,1,38.088,38088,26,0,1100,0.5236,1
2.981933,2981.933,1,1,12,3,1,3,1,2,12.155,12155,67,0,1049,0.114,0
17.882833,17882.833,1,1,15,9,1,1,3,3,165.582,165582,31,1,2400,0.9559,2
21.29371,21293.71,1,1,15,9,1,3,4,4,120,120000,31,0,1500,0.9234,2
9.5993,9599.3,1,1,13,9,3,2,2,2,74.3,74300,51,2,399,0.7087,2
13.4125,13412.5,1,1,15,9,1,2,2,2,140.4,140400,62,0,1756,0.9172,2
5.2135,5213.5,1,1,13,1,3,4,1,1,6.788,6788,50,1,1900,0.0129,0
9.7285,9728.5,1,1,14,9,1,3,2,4,97.263,97263,41,2,1300,0.8339,2
3.2818,3281.8,1,2,11,1,3,3,2,1,1.182,1182,63,0,400,0.0134,0
6.6505,6650.5,1,2,13,9,1,3,5,2,88,88000,47,0,500,0.7957,2
8.1585,8158.5,1,1,15,9,1,2,2,2,63.235,63235,24,2,1000,0.6846,2
7.868333,7868.333,1,1,13,9,5,3,2,2,71.16,71160,34,2,1000,0.732,2
8.30101,8301.01,1,1,13,9,1,4,2,4,67,67000,52,0,5039,0.6717,2
5.147333,5147.333,1,2,12,8,1,2,3,2,65.2,65200,36,1,400,0.6631,1
8.0065,8006.5,1,1,12,9,1,1,2,2,71.853,71853,62,2,700,0.7593,2
8.813333,8813.333,1,1,15,8,3,3,1,1,60.9,60900,55,1,850,0.6282,1
16.631133,16631.133,1,1,13,9,1,4,6,6,125.721,125721,52,4,2100,0.9179,5
4.510267,4510.267,1,2,14,7,1,3,2,2,46.218,46218,68,2,1000,0.5016,1
4.489667,4489.667,1,1,12,8,5,3,4,3,60,60000,26,2,1151,0.6299,2
4.88081,4880.81,1,2,12,8,4,3,0,4,30.439,30439,53,0,800,0.3524,1
5.851933,5851.933,1,2,15,5,1,,3,2,28.718,28718,76,1,1500,0.3322,0
19.6695,19669.5,1,1,15,8,1,1,2,4,54.624,54624,32,2,950,0.5652,2
11.521233,11521.233,2,2,14,9,1,1,5,3,75.015,75015,56,2,1000,0.7249,2
19.384033,19384.033,1,1,17,9,5,2,2,2,122.692,122692,39,1,1200,0.8878,2
6.0528,6052.8,1,2,0,7,2,2,4,1,43.367,43367,73,2,676,0.4956,0
4.415633,4415.633,1,1,15,6,3,2,1,1,36.422,36422,38,0,800,0.4296,1
13.739,13739,1,2,12,6,1,3,4,6,30.5,30500,51,2,1600,0.4208,3
2.410133,2410.133,1,2,15,4,5,3,0,1,17.245,17245,87,0,450,0.1944,0
5.392233,5392.233,1,1,12,8,4,2,0,3,55,55000,53,0,1000,0.5911,2
3.964333,3964.333,1,2,12,8,3,1,1,6,65.275,65275,34,0,800,0.6354,0
14.532167,14532.167,1,1,15,9,1,3,3,4,103.179,103179,36,3,1650,0.8843,2
5.702167,5702.167,1,1,15,6,1,4,1,4,35.412,35412,25,0,900,0.3621,2
9.5061,9506.1,1,1,12,8,1,4,4,2,47.996,47996,71,0,2000,0.5694,1
1.868933,1868.933,1,2,10,3,1,3,1,2,10.363,10363,70,1,450,0.0968,0
17.629067,17629.067,1,1,14,9,1,4,4,4,117.07,117070,45,2,1300,0.8753,3
15.124476,15124.476,1,1,17,9,1,1,1,2,178.147,178147,70,0,2176,0.9552,1
11.849767,11849.767,1,1,12,9,1,2,3,2,41.924,41924,60,2,1200,0.5429,2
20.36721,20367.21,1,1,16,9,1,4,1,4,84.091,84091,49,0,2000,0.7496,2
14.12921,14129.21,1,1,15,9,5,4,2,1,150,150000,50,1,5039,0.9297,1
11.209167,11209.167,1,1,16,9,1,2,3,4,113.331,113331,45,0,1700,0.9094,3
21.4886,21488.6,1,2,14,9,1,4,4,2,30.536,30536,82,2,1787,0.3569,0
12.1107,12110.7,1,1,11,7,5,1,2,3,52.64,52640,28,1,1000,0.5323,1
19.3017,19301.7,1,1,15,9,1,3,6,2,110.012,110012,52,4,1500,0.868,2
12.3986,12398.6,1,2,15,1,1,1,2,3,0.701,701,69,0,2000,0.0087,0
16.577633,16577.633,1,1,15,7,1,3,1,3,45.42,45420,37,0,1200,0.4877,1
17.697767,17697.767,1,1,11,9,1,3,3,5,71.011,71011,40,1,1100,0.6888,2
9.956667,9956.667,1,1,13,6,5,3,3,2,31.64,31640,32,1,800,0.3655,2
7.074833,7074.833,1,1,15,9,3,2,2,2,60.991,60991,47,1,700,0.7085,2
6.6485,6648.5,1,2,15,9,3,3,1,4,80.46,80460,51,0,2000,0.7069,1
9.291667,9291.667,1,1,14,9,1,1,1,4,91.3,91300,29,0,1100,0.8336,2
5.2634,5263.4,1,1,15,9,1,4,2,3,89.161,89161,69,1,1250,0.7899,1
12.171167,12171.167,1,1,16,9,1,1,1,3,121.285,121285,47,0,1500,0.9062,2
37.331933,37331.933,1,2,15,5,1,1,2,2,27.451,27451,81,1,2500,0.3215,0
3.9325,3932.5,2,1,14,3,1,1,3,2,14,14000,57,1,500,0.1353,1
12.784167,12784.167,1,1,16,9,1,2,4,4,116.743,116743,40,1,1500,0.9024,2
20.287,20287,1,1,14,9,1,3,3,4,108,108000,42,3,2200,0.8593,2
5.043167,5043.167,1,1,11,5,1,3,1,3,26.44,26440,56,0,700,0.3227,2
9.7851,9785.1,1,2,13,9,1,2,8,5,72.399,72399,51,2,1500,0.7059,3
9.970833,9970.833,1,1,14,9,1,2,2,2,116.858,116858,61,1,800,0.9117,2
9.801,9801,1,1,15,7,1,3,3,4,43.74,43740,40,1,800,0.4771,1
7.672167,7672.167,1,1,15,8,1,3,0,2,15.659,15659,68,0,500,0.1725,2
8.151633,8151.633,2,1,15,8,1,3,5,2,52.887,52887,61,1,1000,0.615,2
5.672,5672,1,2,12,5,1,4,4,5,25,25000,42,0,800,0.2963,1
4.915267,4915.267,1,1,13,5,5,4,1,1,6.01,6010,64,0,1684,0.0507,1
3.600933,3600.933,1,1,13,5,2,3,1,2,19.825,19825,68,1,900,0.2278,0
30.963581,30963.581,1,1,13,9,1,2,4,5,188.019,188019,52,1,1500,0.966,3
58.03391,58033.91,1,1,15,9,1,3,1,3,455.304,455304,60,0,2500,0.9942,3
10.546667,10546.667,1,1,12,1,1,4,2,2,4.129,4129,50,1,850,0.0368,2
5.7505,5750.5,1,1,14,9,1,3,3,2,83.2,83200,51,2,1000,0.7551,2
3.253833,3253.833,2,1,14,3,2,3,1,1,12.874,12874,71,1,650,0.1304,0
8.6358,8635.8,1,1,16,9,5,1,0,3,159.6,159600,56,0,1500,0.9398,3
15.246467,15246.467,1,1,15,9,1,3,3,5,102.443,102443,50,0,2500,0.8454,2
6.795667,6795.667,1,2,16,7,5,3,5,1,41.744,41744,64,1,2000,0.4755,0
14.785333,14785.333,1,1,17,9,1,1,2,4,145.7,145700,35,1,2000,0.9156,2
13.125676,13125.676,1,1,15,9,1,1,2,2,62.72,62720,59,1,2000,0.6413,1
9.4735,9473.5,1,1,12,9,1,1,2,4,92,92000,40,0,2000,0.7832,1
9.848133,9848.133,1,1,12,9,1,3,2,5,76.28,76280,63,2,1000,0.7359,1
14.389343,14389.343,1,1,16,9,1,4,4,3,106.886,106886,58,2,1500,0.8856,2
7.8425,7842.5,1,1,13,7,1,3,1,1,37.143,37143,28,0,450,0.5188,1
11.642167,11642.167,1,2,14,9,1,2,3,2,103.963,103963,60,1,1200,0.8325,1
19.1325,19132.5,1,1,15,9,1,1,2,3,128.662,128662,36,0,1800,0.8994,2
23.106133,23106.133,1,1,16,9,1,1,3,1,161.168,161168,69,2,5039,0.9142,1
15.352543,15352.543,1,2,16,9,1,4,0,2,55,55000,59,0,1412,0.5938,1
5.385167,5385.167,1,2,12,5,1,3,2,5,22.711,22711,38,1,600,0.2613,1
4.0703,4070.3,1,2,13,5,2,1,1,1,21.83,21830,87,1,650,0.2522,1
9.520667,9520.667,2,1,13,6,1,3,1,5,39,39000,49,0,1000,0.4495,1
8.996933,8996.933,1,1,12,8,1,1,1,2,63.085,63085,70,1,1800,0.6503,1
26.423376,26423.376,1,1,16,9,1,4,1,4,190.1,190100,49,0,2000,0.9642,2
52.971419,52971.419,1,1,17,9,1,1,1,2,145.871,145871,55,1,5039,0.9997,2
9.037633,9037.633,1,1,13,9,1,4,3,4,80.455,80455,57,3,1400,0.8071,2
5.170467,5170.467,1,2,13,8,2,1,2,1,59.746,59746,73,2,1200,0.6455,0
12.324376,12324.376,1,1,13,9,5,4,4,4,85,85000,21,3,1400,0.7772,3
8.604667,8604.667,1,1,13,9,1,3,2,5,100.81,100810,34,2,1150,0.8192,2
3.732633,3732.633,1,2,15,5,2,1,1,1,21.501,21501,87,1,1700,0.2482,0
7.6658,7665.8,1,2,17,8,2,1,1,1,49.915,49915,87,1,3000,0.5773,0
5.6271,5627.1,1,2,12,6,1,3,0,3,39.299,39299,87,0,1600,0.4339,0
10.04521,10045.21,1,2,13,9,1,1,2,5,304.112,304112,40,0,2500,0.9476,1
12.839,12839,1,1,16,9,1,1,2,2,116.5,116500,58,1,2100,0.8811,2
18.2857,18285.7,1,1,15,9,1,2,1,4,101,101000,38,0,1962,0.8273,2
3.663133,3663.133,1,2,14,6,2,3,2,1,21.942,21942,67,0,800,0.2609,1
9.621833,9621.833,1,1,16,9,1,2,3,2,97.166,97166,67,0,1143,0.8261,2
8.7188,8718.8,1,1,15,8,1,3,3,2,52.175,52175,71,2,1500,0.5696,1
10.458633,10458.633,2,2,13,8,1,2,2,2,57.782,57782,74,0,1500,0.6084,1
5.693033,5693.033,1,2,12,7,5,4,6,4,8.496,8496,19,0,1500,0.0728,3
5.235467,5235.467,1,1,15,4,2,4,1,1,15.203,15203,82,1,900,0.1664,0
5.6673,5667.3,1,2,16,9,3,4,3,4,112.324,112324,57,3,2000,0.8962,1
4.613467,4613.467,1,2,11,1,2,3,2,1,2.746,2746,75,2,1000,0.0281,0
15.5195,15519.5,1,1,15,9,1,4,2,4,105.722,105722,32,2,2000,0.8892,2
1.486467,1486.467,1,2,12,4,3,4,1,1,14.423,14423,65,0,2064,0.155,0
2.1883,2188.3,1,2,12,5,1,1,1,2,27.599,27599,59,1,800,0.3221,1
2.5403,2540.3,2,2,13,5,2,1,1,1,27.202,27202,66,0,500,0.3224,1
8.112,8112,1,1,11,6,1,3,2,5,34.64,34640,34,2,1000,0.3748,2
5.348833,5348.833,1,1,15,6,5,1,1,1,35.28,35280,37,0,450,0.416,1
10.088233,10088.233,1,1,13,8,1,3,2,3,44,44000,26,1,1200,0.4696,2
7.724833,7724.833,1,2,15,9,1,3,2,2,114.8,114800,58,1,1200,0.8725,1
8.378167,8378.167,1,1,13,7,1,3,4,5,49,49000,36,1,1200,0.5439,1
21.9608,21960.8,1,1,15,9,1,3,1,4,105.887,105887,35,0,2000,0.8554,2
15.875667,15875.667,1,1,15,9,1,2,3,4,146.362,146362,40,1,1200,0.9223,2
15.193267,15193.267,1,1,13,9,1,3,3,2,132.7,132700,38,1,900,0.9057,2
12.0005,12000.5,1,1,14,9,1,3,3,4,75.92,75920,35,2,1850,0.7074,3
3.698333,3698.333,1,1,14,5,5,3,1,2,22,22000,41,1,850,0.2321,1
4.322933,4322.933,1,2,12,5,1,4,2,2,22.825,22825,81,1,1200,0.2673,0
9.6861,9686.1,1,1,11,8,1,1,4,2,57.247,57247,59,0,1034,0.6473,1
21.981967,21981.967,1,1,16,9,1,4,2,2,162.293,162293,65,1,2000,0.9612,2
8.484133,8484.133,2,1,12,8,1,2,4,3,51.287,51287,43,1,600,0.5557,2
9.380833,9380.833,1,1,13,9,1,4,3,2,74.05,74050,49,1,1200,0.7102,2
25.563038,25563.038,1,1,16,9,1,1,2,4,129.318,129318,37,1,1800,0.9036,2
19.477333,19477.333,1,1,15,9,1,2,3,2,103.74,103740,57,2,1500,0.8466,2
35.840933,35840.933,1,1,13,9,1,3,4,2,118.762,118762,66,2,1000,0.885,1
8.549,8549,1,1,13,8,1,1,2,3,50,50000,38,2,1000,0.5472,2
4.276667,4276.667,1,2,13,5,5,3,4,2,26.696,26696,54,1,300,0.3196,0
9.0765,9076.5,1,1,16,7,1,3,2,4,46.06,46060,34,1,800,0.5383,3
7.564,7564,1,1,15,7,5,3,1,1,42.433,42433,24,0,1200,0.5343,1
4.326433,4326.433,1,2,15,2,2,3,2,2,7.012,7012,76,1,1000,0.0589,1
7.425933,7425.933,1,1,12,5,1,4,2,6,27.2,27200,50,0,1500,0.2652,2
14.821333,14821.333,1,1,16,9,1,3,3,2,81.63,81630,27,0,800,0.7479,2
13.909333,13909.333,1,1,15,9,1,1,2,3,99.874,99874,49,2,1200,0.8919,2
11.289333,11289.333,1,1,14,9,1,2,3,9,35,35000,36,2,1000,0.412,3
2.2178,2217.8,1,2,11,3,2,3,0,1,11.039,11039,87,0,800,0.1045,0
6.793167,6793.167,1,1,12,5,1,2,2,3,28.625,28625,51,2,850,0.3153,1
18.364333,18364.333,1,1,16,9,1,2,1,4,96.511,96511,32,0,1200,0.8723,2
2.268133,2268.133,2,2,12,7,3,3,1,1,42.671,42671,67,1,1000,0.4851,0
4.319967,4319.967,1,1,10,6,2,3,2,3,33.511,33511,87,2,700,0.3744,1
11.022267,11022.267,1,2,12,7,1,2,2,2,45.126,45126,77,1,600,0.5136,0
9.89,9890,1,1,13,9,1,3,2,5,118,118000,55,1,675,0.8775,2
5.550733,5550.733,1,2,13,6,1,4,3,9,28.41,28410,56,1,750,0.3385,5
22.07011,22070.11,1,1,17,9,1,2,4,5,250,250000,47,0,1500,0.9829,2
2.2153,2215.3,1,2,13,4,2,4,1,1,18.186,18186,87,1,1488,0.2087,0
3.298667,3298.667,1,1,13,1,5,3,1,1,0.898,898,47,1,1865,0.0109,0
4.1116,4111.6,1,1,11,5,1,4,1,2,26.942,26942,87,0,1100,0.3171,0
6.481267,6481.267,1,2,14,6,1,2,2,2,22.503,22503,73,2,1200,0.4077,0
14.961967,14961.967,1,1,13,9,1,4,4,4,115.046,115046,56,1,2600,0.8929,3
6.762333,6762.333,1,1,17,9,1,2,2,4,85,85000,30,1,1200,0.7688,1
8.718267,8718.267,1,1,15,7,5,2,1,3,41.397,41397,48,1,800,0.4741,0
4.917133,4917.133,1,2,12,3,3,3,1,1,14.023,14023,66,0,800,0.1498,0
11.138167,11138.167,1,1,14,9,1,2,4,4,100.609,100609,47,1,1800,0.8623,4
4.498467,4498.467,1,2,11,5,3,2,1,1,22.003,22003,70,1,500,0.2552,0
8.113667,8113.667,1,1,11,9,2,4,3,3,90.799,90799,68,1,2500,0.8038,2
9.950176,9950.176,1,1,14,9,1,3,5,2,66,66000,48,1,1200,0.6662,2
4.468,4468,1,1,11,5,1,1,2,2,21.23,21230,60,1,496,0.2405,1
7.367333,7367.333,1,1,12,6,5,2,1,5,37.029,37029,21,1,1200,0.4442,3
7.018833,7018.833,1,1,15,8,1,1,1,3,51,51000,40,0,1600,0.5619,2
7.6265,7626.5,1,1,13,7,3,4,1,2,39.578,39578,33,1,900,0.465,2
6.230467,6230.467,1,2,12,4,1,3,2,2,17.992,17992,65,0,1233,0.2126,0
13.909333,13909.333,1,1,13,9,5,1,2,3,75.001,75001,30,2,1500,0.7246,2
2.026467,2026.467,1,2,10,3,2,3,0,1,11.654,11654,74,0,733,0.1129,0
7.9394,7939.4,1,2,15,9,5,1,2,3,85.3,85300,49,1,1250,0.8093,2
9.079833,9079.833,1,1,13,6,3,4,1,1,37.969,37969,64,1,1100,0.4362,1
3.400467,3400.467,1,2,12,2,2,3,2,2,8.879,8879,87,1,1099,0.0771,0
16.664376,16664.376,1,1,17,9,1,2,3,2,85.3,85300,62,1,3000,0.7797,2
24.807043,24807.043,1,1,16,9,1,1,3,3,105.666,105666,51,1,3000,0.8819,2
10.759133,10759.133,1,1,16,9,1,2,2,4,74,74000,40,1,1179,0.7126,2
12.232267,12232.267,1,1,15,9,1,3,2,8,90.812,90812,41,1,1400,0.8035,3
14.291333,14291.333,1,1,16,9,1,2,2,4,123.987,123987,43,1,2000,0.9269,2
5.036267,5036.267,1,2,15,9,2,4,0,2,121,121000,48,0,1800,0.8912,2
11.631167,11631.167,1,2,15,9,1,3,2,3,85.4,85400,31,0,800,0.7822,2
8.689933,8689.933,1,1,16,9,3,4,3,6,18.503,18503,70,1,1200,0.2127,1
10.090933,10090.933,1,1,16,8,1,1,1,2,50.893,50893,65,1,1900,0.5579,0
3.355133,3355.133,1,2,16,9,5,3,1,1,68.218,68218,43,1,2000,0.6995,0
18.552076,18552.076,1,1,15,9,1,3,2,5,182.1,182100,41,1,2000,0.9595,3
15.751067,15751.067,1,2,15,9,1,1,5,2,127.58,127580,67,1,1400,0.9003,2
7.008676,7008.676,1,2,15,7,1,1,0,2,15.53,15530,64,0,1550,0.1494,1
13.022667,13022.667,1,1,16,9,3,4,1,1,82.3,82300,64,1,2000,0.7576,1
7.909,7909,1,1,11,9,1,3,2,3,209.243,209243,52,0,1200,0.9796,3
2.4448,2444.8,1,2,12,6,5,2,2,1,33.844,33844,66,0,350,0.3856,0
38.99621,38996.21,1,1,17,9,1,3,3,4,341.755,341755,35,1,5039,0.9937,2
20.21201,20212.01,1,1,16,9,1,3,4,3,204.7,204700,55,2,2000,0.9712,2
19.048343,19048.343,1,1,15,9,5,4,4,2,323.347,323347,69,3,3000,0.9959,1
3.241633,3241.633,1,2,11,5,3,1,1,1,28.467,28467,87,1,1200,0.3282,0
10.952333,10952.333,1,1,14,9,1,3,3,3,120,120000,49,2,1165,0.8864,2
12.0355,12035.5,1,2,15,9,1,4,3,2,-11.092,-11092,61,0,2000,0.7333,2
16.602567,16602.567,1,1,16,9,1,3,3,2,103,103000,55,0,1261,0.8473,2
59.670808,59670.808,1,1,16,9,1,3,1,4,295.304,295304,46,0,5039,0.9976,2
4.4735,4473.5,1,1,15,4,5,2,1,1,15.692,15692,44,1,400,0.1793,1
15.481667,15481.667,1,1,13,9,1,3,4,2,109.158,109158,56,1,1000,0.8917,2
3.588267,3588.267,1,2,14,6,1,3,2,2,37.16,37160,78,2,1200,0.3596,0
2.615,2615,1,2,10,3,3,4,1,1,14.159,14159,64,0,1500,0.1501,0
3.680133,3680.133,1,2,12,4,2,3,1,1,19.033,19033,79,1,1200,0.2191,0
8.3405,8340.5,1,1,15,6,1,2,2,2,13.199,13199,65,0,2000,0.139,1
8.643133,8643.133,2,1,12,8,1,4,10,4,54.298,54298,44,2,850,0.5769,3
7.14581,7145.81,1,2,13,9,1,3,3,3,21.76,21760,57,2,550,0.2516,2
5.2123,5212.3,1,1,12,9,1,3,3,3,118.744,118744,57,1,2500,0.8829,1
4.776917,4776.917,1,1,14,8,5,1,6,2,57.172,57172,43,2,500,0.6061,2
11.6655,11665.5,1,1,15,9,1,4,3,5,126.2,126200,44,1,2500,0.8876,1
7.067067,7067.067,1,2,13,1,2,1,1,1,3.054,3054,78,1,1800,0.0306,0
8.249917,8249.917,1,1,13,9,1,1,2,3,124,124000,46,1,2375,0.882,2
2.240167,2240.167,1,1,11,3,3,3,1,3,21.076,21076,50,1,500,0.1515,1
1.521067,1521.067,1,2,10,3,1,3,1,7,12.5,12500,48,1,500,0.1263,1
2.986,2986,1,1,10,6,1,4,3,4,41.02,41020,56,0,1000,0.4469,3
9.896167,9896.167,1,1,15,9,3,2,2,1,87.31,87310,51,2,5039,0.8165,1
15.2424,15242.4,1,2,15,8,2,,2,1,50.355,50355,81,1,1500,0.6758,0
3.024333,3024.333,1,2,15,7,3,1,6,2,46.143,46143,50,1,450,0.5278,2
3.436133,3436.133,1,2,13,3,1,4,2,2,15.518,15518,67,1,3000,0.1143,0
3.69925,3699.25,1,1,13,9,1,2,2,3,63.392,63392,46,1,1000,0.6884,2
5.051233,5051.233,1,1,12,7,1,3,10,2,48.772,48772,55,5,1000,0.5419,1
3.953,3953,1,1,15,6,5,1,1,1,38.2,38200,40,1,1300,0.442,1
4.290883,4290.883,1,2,12,9,1,2,4,2,21.934,21934,75,0,600,0.2527,2
11.578188,11578.188,1,1,15,9,1,1,2,4,62.555,62555,32,1,1750,0.7602,2
4.933333,4933.333,1,1,12,9,1,2,4,2,99.751,99751,53,1,650,0.8507,2
3.367767,3367.767,1,1,13,6,5,2,1,1,30.031,30031,35,1,800,0.3927,1
4.725467,4725.467,1,1,12,7,1,4,1,2,47.811,47811,87,1,1600,0.5325,0
3.229583,3229.583,1,1,12,9,1,2,2,2,60.392,60392,56,2,1200,0.6985,2
3.887917,3887.917,1,1,16,8,3,3,1,1,33.757,33757,60,1,1000,0.3637,1
